sim#;thickness;TransportTimeAfterHeating;EnforcedTemperatureOfEntireSheet;QuenchingTimeInTool;QuenchingForce;spacing;DefaultToolTemperature;HARDNESS P1;HARDNESS P2;HARDNESS P3;THICKNESS P1;THICKNESS P2;THICKNESS P3;RUECKFEDERUNG P4;RUECKFEDERUNG P5;;;| AutoForm-SIGMA: Scatter Data Dump (MIME: text/csv)
895;1.518103484;23.49818182;939.1303672;3.813141769;1474461.305;1.024040418;190.8072145;408.3333435;400.6666565;408;1.364583373;1.491536498;1.494466186;-0.216472359;-0.219546253;;;
896;1.4858014;24.84562363;910.2069626;3.885697556;591909.7128;1.34257017;82.01431787;380;374.3333435;354.3333435;1.337239623;1.461588502;1.464518189;0.135653079;0.179089174;;;
897;1.548267161;20.08800543;921.557847;7.780722853;1866128.885;1.29315296;265.038368;410;404.6666565;410;1.392252564;1.519856811;1.525065064;-0.261165029;-0.258293926;;;
898;1.537827682;24.5793218;928.7958848;7.741197606;1198077.554;1.918260292;186.9245439;386.3333435;378.6666565;386;1.386393189;1.511393189;1.513020873;-0.012411218;-0.001455779;;;
899;1.548522492;10.94010807;943.8349135;9.887932496;1213174.757;1.783785603;213.3016929;478;474.3333435;484;1.391601563;1.516927123;1.523111939;-0.21318284;-0.216744096;;;
900;1.465820239;13.05128455;949.5495245;2.308479561;934995.905;1.739154438;91.56603399;484;476.6666565;485;1.319335938;1.439453125;1.444335938;-0.349650842;-0.302287266;;;
901;1.534635581;22.67072331;910.3753547;7.981837316;828191.8492;1.705168827;203.18745;370.6666565;361.3333435;370;1.378255248;1.507161498;1.509765625;-0.002396357;-0.009793994;;;
902;1.451400282;24.81953832;916.0107518;8.334645317;1237313.586;1.641855524;227.245439;383.6666565;394;363;1.311523438;1.429361939;1.431640625;-0.037666981;0.009560531;;;
903;1.478494398;20.64904044;917.6007671;3.291445135;876922.7373;0.698490625;211.6127121;398.3333435;384.3333435;399;1.331705689;1.454752564;1.45703125;-0.30008887;-0.271880044;;;
904;1.481597836;18.29023293;928.7109399;9.191282208;1276299.656;0.775921331;229.2749287;410;426.3333435;435;1.336588502;1.456705689;1.460286498;-0.157488874;-0.134277685;;;
905;1.508983132;23.66857051;943.0826441;3.297751252;1571943.635;1.549883639;100.0435177;422.3333435;412;417;1.36328125;1.485351563;1.487304688;-0.05482131;-0.035082356;;;
906;1.529905624;21.36139551;925.4363765;2.056142981;959867.8736;1.15639276;252.0902771;413;376.6666565;400;1.376627564;1.505533814;1.506510377;-0.102165347;-0.062151125;;;
907;1.471791934;21.39390128;907.0488216;6.196356619;1475476.621;1.737314945;156.9986016;377.3333435;370.3333435;377;1.328776002;1.448893189;1.450846314;0.009969284;0.036236385;;;
908;1.462270317;21.18895398;938.5567102;5.654345869;820186.3614;1.172727029;207.5884732;423.6666565;412.3333435;423;1.319661498;1.439127564;1.44140625;-0.173464462;-0.175301297;;;
909;1.507786979;22.18474754;911.5490758;4.191185103;1677030.282;1.38251732;99.70677921;381.6666565;376.3333435;381.3333435;1.358723998;1.483398438;1.486002564;0.008052405;0.036400432;;;
910;1.52895303;18.44127147;919.1047672;3.407021844;1478988.602;0.687087976;160.3744954;401;422.3333435;428.3333435;1.370117188;1.500325561;1.504557252;-0.25573234;-0.247249955;;;
911;1.525053687;14.18803334;933.4501771;2.505425958;1045979.805;0.881165805;122.3327416;467.6666565;463.6666565;474;1.370442748;1.495117188;1.501627564;-0.316861605;-0.316748393;;;
912;1.542293323;19.32707927;925.7358174;8.297701058;769630.0346;0.716415952;277.1480414;413;406.6666565;415.3333435;1.382161498;1.512044311;1.516927123;-0.300687505;-0.311377737;;;
913;1.533220497;21.81030626;923.7644666;3.432125983;1795847.906;1.546324809;125.0630488;406.6666565;400.3333435;405;1.379557252;1.508138061;1.510742188;-0.127418206;-0.102401891;;;
914;1.524914872;13.52772569;934.3529257;9.213387886;942405.956;0.523841998;280.1798414;456.6666565;436.3333435;461.3333435;1.367838502;1.491861939;1.5;-0.357080894;-0.359743068;;;
915;1.544867266;20.05006376;924.769901;2.728787908;1463402.803;1.843783238;266.7565708;413;410.3333435;412.3333435;1.388020873;1.516601563;1.519856811;-0.150019674;-0.118575003;;;
916;1.529309053;14.81684311;921.4523388;2.760127656;1774822.292;0.564417522;92.76724284;450;457.3333435;461;1.372070313;1.500651002;1.506510377;-0.203116596;-0.180375445;;;
917;1.49790047;20.77856739;944.4469874;6.927271966;1789507.273;1.967512323;118.5719444;416.6666565;436;441;1.35546875;1.474934936;1.475911498;-0.080961645;-0.032474165;;;
918;1.46684985;23.68922145;927.0948612;7.658841863;1554111.519;0.464003669;83.52142061;391;383.6666565;391;1.325520873;1.440429688;1.445963502;0.105856406;0.120017333;;;
919;1.497672926;19.62922102;931.8554773;4.365531321;871281.7315;0.205932171;251.8313395;396.6666565;416.3333435;424;1.351236939;1.469075561;1.474283814;-0.375644986;-0.359857545;;;
920;1.453203129;20.96599125;941.0222543;9.3749354;1204034.929;1.449111211;262.6232216;427;413;424;1.316080689;1.430664063;1.432942748;-0.224548741;-0.19873675;;;
921;1.511978111;15.41514582;901.1000914;3.875672167;1305943.577;1.65922363;257.9325358;398;410.3333435;423.6666565;1.357096314;1.483398438;1.487955689;-0.3549562;-0.255746648;;;
922;1.473940228;12.46811029;930.4486733;8.354474121;1534728.852;1.528190668;260.1039664;464.3333435;454.6666565;471;1.321940064;1.444335938;1.451171875;-0.3660948;-0.354361395;;;
923;1.50114822;23.77220478;912.8929354;9.53443598;1278741.66;1.066593351;181.9729633;382;359.6666565;366;1.354817748;1.475260377;1.478841186;-0.024070385;0.057357865;;;
924;1.473820219;10.37543253;933.6330246;9.682981294;1881530.366;0.254984352;184.6029879;484.3333435;479.6666565;482.3333435;1.320963502;1.435546875;1.450520873;-0.091148086;-0.058757453;;;
925;1.498938493;20.17236283;907.6547349;5.27375635;1439687.191;0.122618496;227.7876951;387;379.3333435;388;1.353190064;1.469726563;1.475911498;-0.161643295;-0.124801403;;;
926;1.459970265;12.57776009;928.2754948;6.903035043;1202212.968;1.074586236;249.3422356;463;452.6666565;469.3333435;1.310221314;1.431640625;1.438151002;-0.357886553;-0.339412236;;;
927;1.524955384;15.08203661;908.0539777;9.418523251;1292623.182;0.471976618;291.6307363;407;417.6666565;429.3333435;1.371744752;1.493489623;1.500325561;-0.384940315;-0.391655624;;;
928;1.464522276;18.83337046;923.0674348;2.288789084;1151421.197;0.546281884;176.1666137;414.6666565;414.6666565;425;1.319986939;1.441731811;1.444010377;-0.347689086;-0.332638815;;;
929;1.531560182;18.49759688;948.7865789;6.729848026;722983.7008;1.287898074;203.5466034;437;451.3333435;459.6666565;1.376627564;1.505533814;1.508138061;-0.188026945;-0.201910828;;;
930;1.500085224;16.95753571;949.6833947;5.576352392;1521167.177;0.784050586;135.6718451;460;468.6666565;473;1.351888061;1.473632813;1.477864623;-0.13215196;-0.115489412;;;
931;1.505122006;22.20998396;904.5091758;9.479658238;1442145.627;0.701891569;87.12730416;367.6666565;361.6666565;367.3333435;1.353190064;1.479492188;1.483072877;0.063764952;0.105409359;;;
932;1.463513796;23.70731218;912.5983859;5.080661412;1568170.611;1.428226047;174.4424748;389;363.6666565;365.3333435;1.319986939;1.440429688;1.443359375;-0.025824244;0.016903325;;;
933;1.46237951;13.66394834;904.2053804;5.880573892;1686655.043;0.238062277;289.19862;414.6666565;425.3333435;433;1.319661498;1.431640625;1.440755248;-0.486876237;-0.493012866;;;
934;1.506498892;15.65633817;948.2965545;9.591520995;1422830.187;1.999916955;179.855832;469;472.3333435;477;1.356119752;1.478515625;1.483398438;-0.161609212;-0.145214945;;;
935;1.512957355;22.13973565;924.2540264;7.875525588;1656547.859;0.807463026;238.539657;397.3333435;388.6666565;396;1.360026002;1.484700561;1.489908814;-0.123004025;-0.112207467;;;
936;1.486118995;19.25442395;931.1485383;5.31733095;548057.2481;1.495221905;293.3875149;421.3333435;411.6666565;416.3333435;1.336588502;1.459635377;1.463216186;-0.40924281;-0.299437861;;;
937;1.476770297;16.30778396;934.0015658;3.67153206;933166.1004;0.140672454;256.6969318;433.3333435;438.6666565;452.3333435;1.332356811;1.445963502;1.454427123;-0.483060244;-0.484716965;;;
938;1.493008767;21.26733959;947.0784705;4.744114173;790808.9235;0.983976338;158.5542624;426.6666565;429.6666565;438;1.346028686;1.468424439;1.471354127;-0.151573197;-0.142053757;;;
939;1.462086491;10.92049321;919.9616519;8.383487394;742622.6974;1.458895159;179.4224392;473.3333435;456;472;1.313151002;1.434570313;1.440429688;-0.152299541;-0.164024703;;;
940;1.544401957;19.34456146;910.4944994;3.427933635;1943218.537;0.447928919;140.1760301;406;402.6666565;409;1.384114623;1.514322877;1.51953125;-0.201924992;-0.166857202;;;
941;1.45812023;19.38736307;937.3249044;6.476941924;1390666.652;0.678257534;92.35344151;415.3333435;435.3333435;441.3333435;1.317382813;1.435546875;1.438151002;0.025157779;0.066902629;;;
942;1.549746099;12.68102899;917.8131829;2.185333007;1810179.181;1.633920529;107.4624521;466.6666565;463.3333435;472;1.390950561;1.518229127;1.524739623;-0.268176509;-0.247330606;;;
943;1.45280243;10.10661057;923.1706493;4.9914695;1707476.9;0.497373331;185.4363409;480.6666565;471.3333435;477.3333435;1.307942748;1.420898438;1.431315064;-0.299967952;-0.256260279;;;
944;1.509743828;14.00262389;901.0228655;7.82433136;563073.8342;0.358883063;125.7465459;424;432.6666565;441;1.356119752;1.482096314;1.486002564;0.058228481;0.077303362;;;
945;1.46024477;12.08443794;913.0265323;8.845435529;1147598.355;1.266329245;84.97985954;462;462.3333435;467.3333435;1.314453125;1.431640625;1.437825561;-0.036101104;0.053524997;;;
946;1.482898883;19.79443255;914.4454748;3.169166039;1058094.36;0.598036664;291.9165795;402;394.6666565;394;1.336263061;1.458333373;1.460611939;-0.200699904;-0.161280199;;;
947;1.476593136;22.10531578;947.0074859;6.309990626;1515529.402;1.582738326;104.5808339;423;427.3333435;433;1.335611939;1.453125;1.454101563;-0.05493941;0.017619282;;;
948;1.506712387;23.81546945;907.0163159;5.915484051;714960.0031;0.31505273;168.1591609;354.3333435;346.6666565;353.6666565;1.358072877;1.478841186;1.484375;0.070968703;0.080382575;;;
949;1.518302096;15.1452113;919.6559748;9.350388184;744456.6266;0.458814909;279.8504765;419.3333435;424.3333435;440;1.364583373;1.487955689;1.494140625;-0.317881499;-0.350871188;;;
950;1.538619789;18.98141833;907.326009;7.952015897;872703.9367;1.390768363;178.0373265;401;395.6666565;403;1.381184936;1.513020873;1.516601563;-0.062716679;-0.05839322;;;
951;1.510590714;17.94788188;907.8292635;7.055864619;1999347.059;1.92878134;117.8665783;414;412.6666565;417;1.364257813;1.486002564;1.487630248;-0.085518382;-0.039213193;;;
952;1.460704887;20.59072519;903.7066766;6.031614672;1972003.78;1.207573137;264.2494263;372.3333435;363.3333435;370;1.319010377;1.435872436;1.441080689;-0.219645835;-0.169654211;;;
953;1.524418029;13.6225468;944.612934;2.936744588;913526.0626;1.111633613;156.6032694;480;471.3333435;483.3333435;1.368164063;1.497721314;1.500325561;-0.335971208;-0.25857289;;;
954;1.467554892;18.37051968;910.7953766;4.311367762;1938317.819;1.385757421;81.42940807;413;410.3333435;415.6666565;1.325846314;1.443359375;1.446614623;-0.086238541;-0.054824781;;;
955;1.48911718;12.66676762;944.9935125;2.349011385;722134.8732;0.405584878;266.3241437;433;428.3333435;450.6666565;1.336914063;1.459635377;1.46484375;0.211985241;0.331291798;;;
956;1.483099478;16.27191233;948.7993094;6.253838423;1251112.898;0.114931678;215.4983696;459.6666565;465;472;1.338216186;1.453776002;1.461263061;-0.153747784;-0.115814374;;;
957;1.473380137;17.14342331;903.446581;9.22546475;801732.0032;1.10352312;192.161175;408;399.6666565;411;1.326171875;1.450195313;1.452473998;-0.068794919;-0.057723252;;;
958;1.533404447;14.74588057;909.8950559;5.976670305;1757543.201;0.660655408;159.6541732;433.6666565;443;449;1.374023438;1.504882813;1.510742188;-0.168191652;-0.16085551;;;
959;1.513060891;21.44762654;903.9619166;7.078241745;1663724.768;0.568888229;294.2115281;366;354.3333435;358.3333435;1.362304688;1.486328125;1.491210938;-0.257323787;-0.221665023;;;
960;1.456473686;22.30433617;946.467682;6.983363991;1092460.487;1.941095612;275.6904655;434.3333435;409.6666565;419.3333435;1.316731811;1.433268189;1.434570313;-0.27912286;-0.239503322;;;
961;1.535042807;18.92067453;937.7566393;5.70677273;756967.0259;1.49481711;147.743606;422;441;447;1.381510377;1.508463502;1.512695313;-0.072825119;-0.072649288;;;
962;1.514922434;18.99848209;931.4968345;4.43137607;660972.5652;1.942960495;206.1647187;405.3333435;424.6666565;433;1.362955689;1.490559936;1.491861939;-0.282176367;-0.25513869;;;
963;1.499116701;23.31432627;931.007082;6.335139789;1745139.582;0.609047959;228.0632979;397.6666565;388.6666565;395;1.354817748;1.473307252;1.478190064;-0.12774693;-0.089103571;;;
964;1.536930322;21.52408444;933.7862917;4.348580419;1381755.524;0.979813371;224.441488;417;409.6666565;417.3333435;1.385416627;1.510091186;1.514322877;-0.289547342;-0.25558728;;;
965;1.501578544;18.8800243;910.4452365;9.775684904;1229186.643;0.754506884;101.8447604;409;404;412;1.353841186;1.476888061;1.479817748;0.004121986;0.032621776;;;
966;1.528264773;10.01501991;912.3993855;8.144561109;1072704.804;0.637699707;81.11037693;482.3333435;470.3333435;474.3333435;1.367513061;1.490885377;1.50390625;0.065034032;0.057711308;;;
967;1.514278914;22.45904838;924.4947629;4.430938809;1646264.737;0.483740714;143.037379;398.3333435;393.3333435;398.3333435;1.364257813;1.487304688;1.491536498;-0.068900456;-0.052664848;;;
968;1.496893383;12.54498929;910.0440523;3.482358644;504509.4574;0.584467075;94.93596399;453.6666565;453.6666565;461.3333435;1.344075561;1.466796875;1.473958373;-0.152461765;-0.170210984;;;
969;1.549599783;19.20988054;935.8423935;3.091147718;720746.9637;0.854590799;122.8793117;417;437;444;1.392578125;1.522460938;1.526692748;-0.223636649;-0.247317837;;;
970;1.513896408;13.17804163;917.1992078;2.890954065;1905855.3;1.754642296;231.3650999;451.6666565;449.3333435;461.3333435;1.366210938;1.485677123;1.489908814;-0.193902027;-0.134082721;;;
971;1.515418629;24.92715493;941.7563506;6.806986344;908846.0525;1.639036809;244.3600691;395.6666565;384;410.3333435;1.364583373;1.488932252;1.491536498;-0.151656797;-0.152151289;;;
972;1.538919344;12.26977941;941.3300545;3.852310618;1133258.564;0.875433773;235.3478726;478;459.6666565;478.6666565;1.378255248;1.50390625;1.513671875;-0.29216704;-0.259310511;;;
973;1.453475764;20.32988736;942.1155612;4.579196116;1349055.461;0.300532696;191.2363426;416;428.6666565;436;1.314453125;1.4296875;1.433268189;-0.203598649;-0.167890485;;;
974;1.476005265;21.27656543;925.3726045;5.96059068;857210.0257;1.473668349;186.7560456;406.6666565;395.3333435;405;1.333007813;1.452799439;1.454752564;-0.075659787;-0.073132035;;;
975;1.529151264;21.03547061;909.1531674;5.947458655;1262094.417;0.293814865;297.1397917;380;365.6666565;374;1.376627564;1.497721314;1.505208373;-0.325146374;-0.318226887;;;
976;1.462879085;16.35038884;924.5931988;9.25556359;836015.5378;1.456763937;257.0162948;418.6666565;427.6666565;441.3333435;1.3203125;1.440429688;1.442382813;-0.256581126;-0.268520434;;;
977;1.520209555;21.71910229;946.6019822;8.497374489;1405847.374;1.078363093;184.4937009;426.6666565;428.6666565;436;1.372395873;1.494140625;1.497070313;-0.107868259;-0.07022087;;;
978;1.476796814;12.83394182;941.153826;4.015766115;741254.4835;1.771615292;258.4483768;468.6666565;443.6666565;470.3333435;1.334309936;1.452473998;1.454427123;-0.303538323;-0.189101188;;;
979;1.487952826;19.68989515;936.2653183;6.859212855;1340505.909;0.534678961;190.7483347;409.6666565;430;436;1.341471314;1.462565064;1.465820313;-0.133814539;-0.092445139;;;
980;1.479908212;22.98536732;924.6288501;7.356986297;1010980.805;1.98291894;150.1754073;391.3333435;382.3333435;391;1.334960938;1.456705689;1.457682252;-0.016871872;0.000682258;;;
981;1.519301422;12.78006344;926.7832588;4.773724107;1226736.451;0.989424617;221.6764883;466.6666565;461.6666565;472;1.362630248;1.487630248;1.494791627;-0.34492204;-0.322967974;;;
982;1.507498672;24.12919244;947.949601;7.023554329;1768504.201;0.806887217;206.8364988;436.3333435;430.6666565;450;1.358398438;1.481770873;1.486002564;-0.102649869;-0.088371057;;;
983;1.470298553;13.1702135;932.3993687;5.240171783;1130159.632;1.912106923;271.8350314;457.6666565;445.6666565;467;1.3203125;1.443359375;1.448567748;-0.411363709;-0.249313262;;;
984;1.508911411;18.71412808;902.6548349;8.731085015;1876776.043;0.658000197;148.9635198;396;394.6666565;398;1.359049439;1.482096314;1.486979127;-0.016589036;0.010167592;;;
985;1.477887116;17.46182179;928.2052085;6.277056318;1451398.118;0.839407069;273.2705137;410.6666565;427.6666565;438;1.329101563;1.450195313;1.455403686;-0.426404419;-0.349684334;;;
986;1.542596381;11.18642312;944.0077317;5.668573875;1547044.107;0.980635898;213.7368526;481.6666565;477;484;1.374348998;1.507486939;1.516927123;-0.341027929;-0.309815552;;;
987;1.532514614;22.519569;947.5929315;8.433723053;1614609.622;1.922413114;166.248866;419.3333435;426.6666565;432;1.380533814;1.507486939;1.509440064;-0.080562286;-0.05275508;;;
988;1.515080906;19.77803598;947.36476;6.293876614;1888864.059;1.834588634;297.708918;412.3333435;434;440.3333435;1.362304688;1.485677123;1.491536498;-0.424484085;-0.320913969;;;
989;1.509789092;19.94486033;904.6021545;4.375722623;1041582.56;0.217885279;176.2831673;385.3333435;378.6666565;387.3333435;1.361653686;1.478841186;1.486653686;-0.107489068;-0.084820567;;;
990;1.542793718;16.07777633;910.2724261;8.171356561;1114464.733;0.578390795;206.5343433;412.3333435;425.6666565;436;1.380208373;1.511393189;1.516927123;-0.117437901;-0.142495347;;;
991;1.456102458;19.61563362;916.2491898;7.314906639;1375757.647;0.285299798;239.5319633;404;394.3333435;404;1.315104127;1.430013061;1.435872436;-0.170311253;-0.146345467;;;
992;1.547914948;17.22593461;937.1013103;9.54944273;1983476.628;0.418820677;171.0984904;443.6666565;456;461;1.391276002;1.512369752;1.523763061;-0.070254531;-0.058715189;;;
993;1.544589681;11.61421123;926.1817146;2.983943605;1413635.812;1.74133924;138.2700611;480.6666565;464.6666565;479;1.382161498;1.510742188;1.520182252;-0.321416773;-0.25264129;;;
994;1.547773852;17.29181481;941.4306552;5.012200071;1914433.77;0.867938467;198.9223902;445.6666565;457.6666565;463;1.387369752;1.518554688;1.524414063;-0.287975079;-0.27936879;;;
995;1.49536487;16.61120096;917.232445;6.703272169;924410.9071;1.289392466;219.2719226;412;424.3333435;436;1.345377564;1.470703125;1.47265625;-0.24480939;-0.230570344;;;
996;1.451827721;22.50869381;939.7125936;9.319774908;1187596.217;1.430550101;210.2797016;429.3333435;405;414;1.315104127;1.430013061;1.431966186;-0.085050461;-0.035168065;;;
997;1.527019577;17.32699987;936.938074;7.521129713;1917394.101;1.040810122;158.8479373;440.6666565;454.6666565;459.3333435;1.372395873;1.5;1.504882813;-0.129172538;-0.121760121;;;
998;1.499886415;13.08504361;923.2972935;9.847926752;1430245.16;0.868314137;246.5608329;456.6666565;455.6666565;464.3333435;1.344401002;1.467773438;1.476236939;-0.258902628;-0.268960592;;;
999;1.508627011;18.23003823;940.708299;2.809780298;1762102.977;1.689474193;216.381171;430.3333435;444.3333435;454;1.360351563;1.482421875;1.485677123;-0.329147592;-0.283494703;;;
